industry,name,market_capitalization_billion,roe_perc_2017,roe_perc_2016,outperform_sse,outperform_dummy,market_capitalization_by_industry,q1,q2,q3,min,max,r0,r1,outlier,weighted_outperformance,bluechips
信息服务,创业软件,8.578014553,8.74,9.74,87.13,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,1,0.301504381,0
信息服务,美盛文化,5.684829531,5.51,11.07,-42.58,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.097647749,0
信息服务,广博股份,2.520780251,6.45,7.22,-28.05,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.028523774,0
信息服务,康旗股份,4.225503849,8.86,15.24,-26.4,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.045000938,0
信息服务,和仁科技,4.270826,6.69,18.88,87.65,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,1,0.151009035,0
信息服务,恒大高新,2.347012647,1.43,2,0.98,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.000927856,0
信息服务,聚力文化,4.135228438,11.39,12.48,-41.15,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.068644932,0
信息服务,华东电脑,6.947010253,14.6,15.78,7.06,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.019785261,0
信息服务,数码科技,4.67346709,1.04,6.96,0.52,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.000980351,0
信息服务,冰川网络,3.12040172,6.48,18.56,-15.73,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.019800601,0
信息服务,掌趣科技,10.09239214,3.12,6.35,-11.15,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.04539501,0
信息服务,天夏智慧,6.613241291,10.84,8.48,-23.95,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.063893845,1
信息服务,唐德影视,2.804,17.2,18.85,-41.47,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.04690846,0
信息服务,华数传媒,11.93982134,6.26,6.33,-2.72,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.013101043,0
信息服务,天润数娱,6.330021801,0.49,8.28,-19.87,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.050739035,0
信息服务,四维图新,19.40635995,4.69,5.91,-20.84,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.163147691,0
信息服务,万集科技,1.622056436,5.08,14.54,-18.45,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.012072618,0
信息服务,千方科技,17.02430819,10.74,10.83,2.31,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.015864288,0
信息服务,数字政通,4.896894044,10.27,9.52,-5.64,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.011141379,1
信息服务,华宇软件,11.30982699,16.33,16.37,23.99,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.109452414,0
信息服务,世纪华通,47.34885663,16.43,11.96,18.68,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.356800539,1
信息服务,读者传媒,2.93184,4.52,5.21,-10.56,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.01248945,0
信息服务,金财互联,6.124458319,6.04,4.84,-25.11,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.062037392,0
信息服务,深大通,6.932028576,6.85,6.81,-12,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.033556814,1
信息服务,方直科技,1.401389602,1.69,5.3,-5.72,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.003233658,0
信息服务,星辉娱乐,4.16384028,9.31,19.72,-22.08,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.037087902,0
信息服务,皖新传媒,13.12875126,12.48,17.22,-13.69,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.072504674,0
信息服务,华软科技,2.907917,1.52,-29.4,-11.75,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.013783484,0
信息服务,紫光学大,1.953722623,41.11,-103.41,-21.72,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.017118348,0
信息服务,浪潮软件,5.13048326,5.9,6.32,12.47,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.025808565,0
信息服务,润和软件,7.749077483,6.93,9.13,16.65,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.05204792,0
信息服务,同花顺,20.998656,24.68,49.61,2.49,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.021092593,0
信息服务,华虹计通,1.16592,1.55,-7.21,-12.23,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.005752205,0
信息服务,大智慧,6.797934,33.57,-99.93,-8.14,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.022322379,0
信息服务,佳都科技,11.29915367,6.95,4.36,7.83,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.035690022,0
信息服务,长江传媒,8.022228305,10.5,11.22,19.4,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.062782106,0
信息服务,佳云科技,2.696859702,8.69,8.91,-25.38,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.027611443,0
信息服务,捷成股份,11.69032206,11.32,12.59,-24.1,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.113653458,0
信息服务,慈文传媒,4.573765476,25.31,24.17,-39.04,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.072031562,1
信息服务,吉视传媒,6.470629435,5.86,5.94,-6.22,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.016235888,0
信息服务,南威软件,4.871831366,11.01,5.86,16.34,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.032113189,1
信息服务,汇金科技,2.288244106,12.37,27.99,5.25,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.004846194,0
信息服务,暴风集团,3.064577971,5.97,7,-34.4,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.042527343,0
信息服务,久其软件,5.191954019,12.86,10.6,-6.01,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.012587644,1
信息服务,常山北明,8.429662301,6.05,6.27,-12.45,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.042336862,0
信息服务,中科创达,9.101791325,6.55,11.61,-7.05,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.025885415,0
信息服务,天龙集团,2.506172978,-15.13,6.7,-14.36,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.014517927,0
信息服务,北纬科技,3.254640655,11.42,7.5,-13.24,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.017383218,1
信息服务,神州数码,8.882276494,24.1,19.04,-14.11,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.050558064,1
信息服务,东软集团,13.97666582,12.78,26.76,0.12,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.000676587,0
信息服务,开元股份,2.550863144,8.63,0.78,-42.66,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.043898244,0
信息服务,艾格拉斯,6.678524356,9.66,6.47,-20.44,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.055068157,1
信息服务,号百控股,7.392015283,5.78,0.7,-13.11,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.039093512,0
信息服务,信雅达,2.893089254,-18.53,11.09,-15.54,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.018136437,0
信息服务,二六三,4.022599913,1.72,-18.96,-10.95,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.017768882,0
信息服务,华胜天成,6.867443526,4.7,1.2,-17.51,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.048508783,0
信息服务,川大智胜,3.118152633,3.52,3.04,-9.18,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.011547266,0
信息服务,奥飞娱乐,8.061527579,1.88,11.74,-35.52,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.11551262,0
信息服务,中文在线,4.091590725,3,2.55,-19.58,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.032317965,0
信息服务,华谊嘉信,2.761460356,-26.82,11.55,-24.91,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.027749277,0
信息服务,科大国创,3.027904,3.44,15.11,-20.5,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.025040045,0
信息服务,骅威文化,3.843435067,10.9,9.28,-25.48,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.039505549,1
信息服务,三六五网,2.22524388,8.84,11.17,-14.94,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.013411191,0
信息服务,天威视讯,4.086878184,8.68,11.68,-9.61,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.015843613,0
信息服务,勤上股份,4.404188165,1.64,-18.61,-13.77,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.024464646,0
信息服务,时代出版,4.102243151,5.96,8.65,-6.94,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.011484709,0
信息服务,中远海科,2.698836,7.95,8.09,-2.49,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.002710909,0
信息服务,华平股份,2.028351974,2.95,6.48,-32.14,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.026298339,0
信息服务,安硕信息,2.1660544,3.19,-4.78,-2.33,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.002035937,0
信息服务,恺英网络,8.308718067,39.08,46.98,-50.88,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.170537644,0
信息服务,城市传媒,4.872546309,14.83,13.54,15.07,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.02962159,1
信息服务,新晨科技,2.12229978,6.25,8.04,4,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.003424568,0
信息服务,数知科技,10.55816238,7.4,5.28,-25.02,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.106565046,1
信息服务,顺利办,4.977695795,2.27,2.63,-4.22,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.008473834,0
信息服务,航天信息,41.70170749,16.16,17.97,28.92,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.486509428,0
信息服务,欢瑞世纪,4.855853341,14.51,24.89,-13.47,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.026385923,0
信息服务,美亚柏科,10.21428994,13.56,10.39,26.85,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.110634762,1
信息服务,世纪瑞尔,2.568615573,2.89,5.97,5.58,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.005781925,0
信息服务,东方明珠,34.30194383,8.28,11.42,2.53,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.035008894,0
信息服务,天神娱乐,5.208868764,13.62,10.24,-44.54,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.093590714,1
信息服务,江苏有线,20.95445532,5.95,6.98,-25.14,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.212510691,0
信息服务,平治信息,4.619796762,33.11,35.17,46.58,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,1,0.086808347,0
信息服务,今天国际,2.811348259,12.44,10.98,2.65,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.003005382,1
信息服务,中国联通,161.655,0.49,0.2,5.47,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.356710261,0
信息服务,初灵信息,2.523753911,4.69,9.7,-4.47,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.004550862,0
信息服务,达实智能,7.399399401,10.58,10.31,-12.47,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.037222202,1
信息服务,金桥信息,2.1996892,6.99,6.11,-8.37,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.007427214,1
信息服务,金科文化,14.48856251,7.63,6.56,-10.94,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.063941343,1
信息服务,广西广电,6.266348396,5.68,11.53,-22.03,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.05568884,0
信息服务,上海钢联,7.09757487,9.13,5.64,41.84,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,1,0.119795579,1
信息服务,光线传媒,23.05816228,10.98,10.67,-0.41,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.00381371,1
信息服务,安妮股份,3.500442584,-16.63,1.48,4.93,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.006961599,0
信息服务,赢时胜,8.706177023,7.96,6,18.98,1,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,0.06665962,1
信息服务,南洋股份,12.74208305,5.56,3.8,-21.49,0,2478.910607,-20.84,-10.71,3.94,-59.35,101.1,-58.01,41.11,0,-0.110462783,0
信息设备,金亚科技,0.2648646,-70.01,-6.14,-61.84,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,1,-0.017917085,0
信息设备,深桑达A,2.991710346,1.83,4.32,-4.98,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.016297569,0
信息设备,广电运通,13.28600492,10.29,11.82,-1.54,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.022381494,0
信息设备,华星创业,2.061232003,-16.35,8.69,1.5,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.003382144,0
信息设备,合众思壮,8.934446626,6.7,4.29,-17.08,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.166928108,0
信息设备,富通鑫茂,4.555876194,4.88,2.86,13.97,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.069621322,0
信息设备,海兰信,4.125083003,8.33,6.72,-20.14,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.090879537,1
信息设备,飞天诚信,4.29749232,7.78,7.81,-12.07,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.056740914,0
信息设备,盛洋科技,2.083379,3.89,5.24,-23.03,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.052485117,0
信息设备,盛路通信,5.441467256,4.06,6.8,-7.47,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.044464209,0
信息设备,科信技术,2.89536,8.03,15.52,5.58,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.017673018,0
信息设备,永鼎股份,4.899189023,11.1,10.48,2.08,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.011147089,1
信息设备,新大陆,14.51457128,20.61,18.77,3.36,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.053347913,1
信息设备,烽火电子,3.43509815,5.77,8.27,-10.58,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.039755641,0
信息设备,亨通光电,32.03903238,26.88,25.16,-18.57,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.650826519,1
信息设备,卫士通,15.0900485,4.76,10.95,1.27,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.020963718,0
信息设备,超讯通信,2.65776,4.42,11.91,-5.25,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.01526332,0
信息设备,星网锐捷,10.08491601,15.44,11.62,3.55,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.039162877,1
信息设备,恒宝股份,3.944639552,9.48,9.17,-13.92,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.060064865,1
信息设备,国脉科技,6.961825,5.54,5.61,-4.16,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.03168038,0
信息设备,深科技,8.709855429,9.74,4.07,-15.93,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.151775149,0
信息设备,三泰控股,4.189398868,9.26,-34.64,-32.32,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.148114306,0
信息设备,中通国脉,3.094132139,5.31,13.11,-21.11,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.071449803,0
信息设备,同有科技,3.400731311,6.91,20.17,-6.95,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.025854198,0
信息设备,中际旭创,19.51746084,7.96,1.87,-6.88,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.146887791,0
信息设备,神思电子,2.10454115,4.22,5.1,-16.53,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.038054342,0
信息设备,太辰光,3.9674448,9.19,22.64,5.56,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.024130128,0
信息设备,共进股份,4.690901952,2.37,10.51,-8.36,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.042897954,0
信息设备,英飞拓,4.758740076,4.36,-16.79,0.3,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.001561663,0
信息设备,中海达,4.482393068,4.15,1.22,18.93,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.09281849,0
信息设备,深南股份,2.1789,2.22,-26.75,-15.16,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.036133535,0
信息设备,中科曙光,25.05221387,10.24,10.59,19.97,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.547265564,0
信息设备,奥维通信,2.33704,1.4,1.1,-17.49,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.044712598,0
信息设备,杰赛科技,5.925300736,9.94,8.31,-10.7,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.069353458,1
信息设备,博创科技,2.997266,13.64,18.04,-4.74,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.01554095,0
信息设备,邦讯技术,2.2530816,-19.36,2.46,-26.66,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.065706905,0
信息设备,梦网集团,5.771518415,4.67,5.12,-8.3,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.052401308,0
信息设备,中富通,2.7325764,8.32,12.34,-1.7,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.005081538,0
信息设备,证通电子,3.657614331,1.57,3.18,-19.65,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.078620248,0
信息设备,国美通讯,2.068170086,3.29,4.39,-8.27,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.018709652,0
信息设备,三维通信,5.170244777,5.04,2.97,24.21,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.136924083,0
信息设备,信威集团,42.65740719,-16.31,12.75,22.91,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,1.069038853,0
信息设备,烽火通信,31.41467304,10.36,10.75,17.26,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.593126436,0
信息设备,航天长峰,3.551995534,1.16,6.58,-9.01,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.03500831,0
信息设备,精伦电子,1.791204688,-15.63,2.79,-34.82,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.068225689,0
信息设备,实达集团,3.734859684,6.67,12.64,-13.37,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.054623515,0
信息设备,世纪鼎利,3.002105416,4.65,5.71,-6.9,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.02265943,0
信息设备,金信诺,5.968713605,5.81,17.58,4.05,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.026442938,0
信息设备,天孚通信,4.589589864,14.39,17.04,27.63,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.138716687,0
信息设备,高鸿股份,4.0934107,5.66,2.9,-3.16,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.014149671,0
信息设备,御银股份,2.565214661,0.82,1.4,-9.35,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.026236704,0
信息设备,华力创通,4.517545301,6.68,5.55,-11.76,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.058114403,1
信息设备,安居宝,2.374529531,1.16,1.55,-0.02,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-5.19E-05,0
信息设备,南京熊猫,5.222010885,3.2,3.67,11.38,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.06500608,0
信息设备,中国长城,14.76891277,9.12,1.25,-7.52,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.121489938,0
信息设备,辉煌科技,1.962379948,-10.36,5.72,-7.25,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.015563062,0
信息设备,浪潮信息,22.34274012,8.35,7.57,10.26,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.250759699,1
信息设备,亿通科技,1.422577073,0.73,0.76,-10.24,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.015934913,0
信息设备,佳讯飞鸿,3.438674511,6.58,10.07,-1.93,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.007259761,0
信息设备,福日电子,2.01749627,-5.26,3.21,-27.32,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.060293068,0
信息设备,新北洋,10.35182785,11.59,10.55,65.44,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,1,0.741027419,1
信息设备,苏州科达,6.706631666,21.46,23.98,-1.53,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.011224573,0
信息设备,华铭智能,1.8570048,7.93,9.19,-20.71,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.042069473,0
信息设备,日海智能,6.53016,5.11,3.45,-12.42,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.088719557,0
信息设备,紫光股份,47.33724038,6.44,4.9,-13.86,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.717695317,0
信息设备,汇金股份,3.199206682,-16.57,4.35,-7.39,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.025861915,0
信息设备,汇源通信,1.5436512,0.34,1.29,-32.59,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.05503101,0
信息设备,中威电子,1.998519785,6.97,7.24,-26.83,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.058654734,0
信息设备,光迅科技,16.54778331,11.39,9.75,10.32,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.186807139,1
信息设备,特发信息,4.282374115,14.29,11.9,-3.68,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.017238774,1
信息设备,东软载波,5.613749791,9.21,14.62,-13.76,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.084497806,0
信息设备,海格通信,17.11751991,3.89,8.08,0.93,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.017413968,0
信息设备,通宇通讯,6.256800504,5.92,13.02,1.16,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,0.007939337,0
信息设备,达华智能,6.528501347,5.99,5.85,-44.03,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.314438799,1
信息设备,波导股份,2.81856,-16.62,3.14,-26.96,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.083122983,0
信息设备,康拓红外,3.139136,10.64,10.9,-5.34,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.018336875,0
信息设备,路通视信,1.518,7.3,15.6,-15.33,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.025455866,0
信息设备,雄帝科技,3.3125225,12.77,16.39,39.63,1,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,1,0.143600799,0
信息设备,鹏博士,10.31368679,11.43,12.98,-34.4,0,914.1680825,-17.49,-7.52,2.33,-61.84,65.44,-47.22,32.06,0,-0.388102399,0
